sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160332459716700,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332475346100,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332475384600,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332490689900,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332490732900,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332506216800,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332506262100,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332521746700,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332521776800,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332537130700,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332537160500,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332552604100,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332552634900,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332568079000,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332568187400,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332583414500,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332583456900,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332598931800,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332598999600,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332614512300,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332614549900,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332629978500,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332630015000,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332645920100,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332645961600,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332661347700,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332661469200,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332676913300,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332676959800,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332693000400,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
160332693046600,1,1,1,200,1,0,0,-0.1000000015,0,1,0,2,0,0,1,2
160332708440600,2,1,1,200,1,0,0,-0.1000000015,0,1,0,1,0,0,1,2
