sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160269647195400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269647235000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269662813000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269662855000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269678096100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269678137400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269693205400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269693240700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269708509200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269708572700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269723948400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,0
160269724002200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,0
160269739214800,2,1,1,200,1,0,2.000015229e-07,1.600012212e-07,0,1,0,1,-2.000015229e-07,0,1,2
160269739262200,1,1,1,200,1,0,2.000015229e-07,1.600012212e-07,0,1,0,2,-2.000015229e-07,0,1,2
160269754820900,2,1,1,200,1,0,2.000015229e-07,1.600012212e-07,0,1,0,1,-2.000015229e-07,0,1,2
160269754866800,1,1,1,200,1,0,2.000015229e-07,1.600012212e-07,0,1,0,2,-2.000015229e-07,0,1,2
160269770363100,2,1,1,200,0.9999370575,0,0.01122032292,0.008976446465,0,1,0,1.00235641,-0.01122032292,0,0.9999370575,2
160269770418100,1,1,1,200,0.9999370575,0,0.01122032292,0.008976446465,0,1,0,2.002356529,-0.01122032292,0,0.9999370575,2
160269786487800,2,1,1,200,0.9997518659,0,0.02227647975,0.01782265678,0,1,0,1.004679203,-0.02227647975,0,0.9997518659,2
160269786559200,1,1,1,200,0.9997518659,0,0.02227647975,0.01782265678,0,1,0,2.004679203,-0.02227647975,0,0.9997518659,2
160269802616800,2,1,1,200,0.9996129274,0,0.0278210789,0.02225973457,0,1,0,1.005844712,-0.0278210789,0,0.9996129274,2
160269802683100,1,1,1,200,0.9996129274,0,0.0278210789,0.02225973457,0,1,0,2.005844593,-0.0278210789,0,0.9996129274,2
160269818125600,2,1,1,200,0.999432385,0,0.03368876874,0.02695611492,0,1,0,1.007078767,-0.03368876874,0,0.999432385,2
160269818169700,1,1,1,200,0.999432385,0,0.03368876874,0.02695611492,0,1,0,2.007078648,-0.03368876874,0,0.999432385,2
160269833825100,2,1,1,200,0.9990129471,0,0.04442013055,0.03554780036,0,1,0,1.009337544,-0.04442013055,0,0.9990129471,2
160269833859500,1,1,1,200,0.9990129471,0,0.04442013055,0.03554780036,0,1,0,2.009337425,-0.04442013055,0,0.9990129471,2
160269849098100,2,1,1,200,0.9987500906,0,0.0499826856,0.04000281915,0,1,0,1.010509729,-0.0499826856,0,0.9987500906,2
160269849168200,1,1,1,200,0.9987500906,0,0.0499826856,0.04000281915,0,1,0,2.010509729,-0.0499826856,0,0.9987500906,2
160269864637000,2,1,1,200,0.9981408119,0,0.06095034629,0.04879051819,0,1,0,1.01282382,-0.06095034629,0,0.9981408119,2
160269864669500,1,1,1,200,0.9981408119,0,0.06095034629,0.04879051819,0,1,0,2.01282382,-0.06095034629,0,0.9981408119,2
160269880258500,2,1,1,200,0.9977756739,0,0.06666091084,0.05336830392,0,1,0,1.014030576,-0.06666091084,0,0.9977756739,2
160269880291800,1,1,1,200,0.9977756739,0,0.06666091084,0.05336830392,0,1,0,2.014030457,-0.06666091084,0,0.9977756739,2
