sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
165482134397300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482134436100,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482149689900,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482149723700,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482165287700,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482165330600,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482180276500,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482180337000,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482196080000,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482196120400,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482211817300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482211857300,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482227662100,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482227707500,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482242446600,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482242482300,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482258242300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482262689600,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482273817900,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482273851800,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482289159700,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482289200800,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482304754000,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482304792600,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482319835000,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482319870900,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482335045400,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482335093300,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482350912500,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482350964700,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482365904600,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482365939700,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482381130300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482381174500,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
