sessionID,trackingEpoch,sequence,sampleTimeNs,targetTimeNs,elapsedSeconds,pattern
7745843459245656472,2,87,158631158690900,158631158690900,0.955824,roll
7745843459245656472,2,88,158631170011700,158631170011700,0.967149,roll
7745843459245656472,2,89,158631180883100,158631180883100,0.977991,roll
7745843459245656472,2,90,158631191884000,158631191884000,0.989021,roll
7745843459245656472,2,91,158631203123200,158631203123200,1.000260,roll
7745843459245656472,2,92,158631214074100,158631214074100,1.011206,roll
7745843459245656472,2,93,158631225615600,158631225615600,1.022747,roll
7745843459245656472,2,94,158631236603700,158631236603700,1.033743,roll
7745843459245656472,2,95,158631247710300,158631247710300,1.044777,roll
7745843459245656472,2,96,158631258751900,158631258751900,1.055891,roll
7745843459245656472,2,97,158631269858800,158631269858800,1.066978,roll
7745843459245656472,2,98,158631280866800,158631280866800,1.077993,roll
7745843459245656472,2,99,158631291875200,158631291875200,1.089012,roll
7745843459245656472,2,100,158631303364900,158631303364900,1.100503,roll
7745843459245656472,2,101,158631314057800,158631314057800,1.111192,roll
7745843459245656472,2,102,158631325533400,158631325533400,1.122670,roll
7745843459245656472,2,103,158631336546200,158631336546200,1.133680,roll
7745843459245656472,2,104,158631347610200,158631347610200,1.144740,roll
7745843459245656472,2,105,158631358798200,158631358798200,1.155845,roll
7745843459245656472,2,106,158631369609200,158631369609200,1.166747,roll
7745843459245656472,2,107,158631381130400,158631381130400,1.178266,roll
7745843459245656472,2,108,158631392238300,158631392238300,1.189363,roll
7745843459245656472,2,109,158631403055100,158631403055100,1.200194,roll
7745843459245656472,2,110,158631414047500,158631414047500,1.211176,roll
7745843459245656472,2,111,158631425584300,158631425584300,1.222718,roll
7745843459245656472,2,112,158631436591900,158631436591900,1.233728,roll
7745843459245656472,2,113,158631447548400,158631447548400,1.244674,roll
7745843459245656472,2,114,158631458673300,158631458673300,1.255801,roll
7745843459245656472,2,115,158631470140500,158631470140500,1.267205,roll
7745843459245656472,2,116,158631480955100,158631480955100,1.278092,roll
7745843459245656472,2,117,158631491977500,158631491977500,1.289113,roll
7745843459245656472,2,118,158631503010000,158631503010000,1.300143,roll
7745843459245656472,2,119,158631514301700,158631514301700,1.311435,roll
7745843459245656472,2,120,158631525543600,158631525543600,1.322674,roll
7745843459245656472,2,121,158631536720000,158631536720000,1.333840,roll
